,STR,LYM
1026760,0.21052631578947367,0.15
1026761,0.1208470244614823,0.040202020202020204
1026762,0.2603478260869566,0.05
1026763,0.24343434343434345,0.10471491228070176
1026764,0.07735042735042735,0.0
1026765,0.24242424242424243,0.20181818181818176
1026766,0.12244897959183673,0.09
1026768,0.15951279679309283,0.11956521739130435
1026769,0.24,0.02926315789473709
1026770,0.1,0.10101010101010101
1026771,0.2211111111111111,0.08
1026772,0.13405833542871512,0.12671892497200457
1026773,0.27,0.1
1026774,0.0963855421686747,0.09302325581395349
1026775,0.17496998799519808,0.04
1026776,0.36606060606060625,0.0
1026777,0.15268065268065267,0.27636363636363637
1026778,0.14,0.19
1026779,0.2755102040816326,0.11033333333333328
1026780,0.1111111111111111,0.05141525141525159
1026781,0.21839080459770116,0.02040816326530612
1026782,0.15348416289592753,0.03
1026783,0.27,0.12
1026784,0.3,0.04924104432301157
1026785,0.2441860465116279,0.06060606060606061
1026786,0.26262626262626265,0.16
1026787,0.28892783505154634,0.07168831168831168
1026796,0.20983870967741935,0.13131313131313133
1026797,0.20202020202020202,0.09473684210526316
1026798,0.18,0.03
1026799,0.08429163214581609,0.05046382189239336
1026800,0.2004494382022473,0.034562951082598256
1026801,0.23,0.11224489795918367
1026802,0.25,0.030612244897959183
1026803,0.24742268041237114,0.14736842105263157
1026804,0.23369868901783827,0.020833333333333332
1026805,0.07526881720430108,0.05390874745713456
1026806,0.24487624837168911,0.20462720447005417
1026807,0.1962843642611689,0.020618556701030927
1026808,0.24468085106382975,0.03409090909090909
1026809,0.25,0.07216494845360824
1026810,0.14344624447717236,0.0772649572649573
1026811,0.12117882117882121,0.02040816326530612
1026812,0.2183423913043479,0.04561674386687259
1026813,0.21875,0.010405927835051556
1026814,0.26030251141552513,0.05
1026815,0.0603030303030303,0.1624407338693053
1026816,0.2471077819392426,0.0
1026817,0.3191813804173355,0.025407756433490435
1026818,0.19751461988304092,0.052576754385964916
1026819,0.12723638180909563,0.08092553441390654
1026821,0.10752688172043011,0.07608695652173914
1026822,0.0945945945945946,0.084491156113817
1026823,0.04040404040404041,0.061224489795918366
1026825,0.14285714285714285,0.0
1026827,0.10101010101010101,0.011764705882352941
1026828,0.14493087557603682,0.04160958904109587
1026829,0.3103448275862069,0.043384759233286566
1026831,0.22340425531914893,0.03033395176252319
1026832,0.23655913978494625,0.020833333333333332
1026833,0.1111111111111111,0.020202020202020204
1026834,0.19,0.09
1026835,0.10050505050505051,0.0221001221001221
1026836,0.1836734693877551,0.02040816326530612
1026837,0.17411526794742166,0.030927835051546393
1026838,0.32,0.14
1026839,0.36,0.08080808080808081
1026848,0.1388888888888889,0.020618556701030927
1026849,0.23,0.0625
1026850,0.06315789473684211,0.020387548958977524
1026851,0.24819587628865997,0.020618556701030927
1026852,0.18219936708860768,0.11156462585034013
1026853,0.29,0.07692307692307693
1026854,0.20689655172413793,0.020576903051129847
1026855,0.23809523809523808,0.054545454545454536
1026856,0.31899475794017884,0.010416666666666666
1026857,0.2852272727272728,0.12048192771084337
1026858,0.2710227272727273,0.05773703041144903
1026861,0.3,0.09317010309278359
1026863,0.27,0.08048484848484849
1026864,0.22416413373860183,0.08047619047619053
1026865,0.25510204081632654,0.1875
1026866,0.06315789473684211,0.041666666666666664
1026867,0.04040816326530612,0.0
1026868,0.14432989690721648,0.09
1026869,0.03225806451612903,0.048662944460769915
1026872,0.18371794871794864,0.1111111111111111
1026873,0.24,0.02
1026874,0.3103448275862069,0.06666666666666667
1026877,0.2755453905700211,0.09309593023255816
1026878,0.27,0.2
1026879,0.25263157894736843,0.061224489795918366
1026880,0.13572598659717064,0.07664141414141418
1026882,0.18888888888888888,0.030612244897959183
1026883,0.2937611408199644,0.0
1026885,0.06,0.0508142650999794
1026886,0.01221017765733215,0.0
1026887,0.30596078431372553,0.039064935064935094
1026888,0.12698189134808854,0.012676056338028199
1026889,0.2268041237113402,0.14893617021276595
1026890,0.10939640410958902,0.061224489795918366
1026891,0.29,0.1089565217391305
1026892,0.1414141414141414,0.11044444444444441
1026893,0.1919191919191919,0.12
1026894,0.09216599190283403,0.07508064516129034
1026895,0.14736842105263157,0.23101214574898782
1026896,0.3472395273899035,0.04081632653061224
1026897,0.25510204081632654,0.021739130434782608
1026898,0.24,0.08
1026899,0.22420168067226917,0.050505050505050504
1026900,0.31,0.0505050505050505
1026902,0.25252525252525254,0.11
1026906,0.3333333333333333,0.04041769041769042
1026907,0.2259984639016897,0.05263157894736842
1026909,0.2416573971078977,0.02020408163265306
1026910,0.09,0.12435567010309279
1026913,0.21428571428571427,0.07
1026914,0.3080612244897959,0.06349384098544233
1026915,0.22916666666666666,0.0
1026916,0.2903225806451613,0.05313549832026881
1026917,0.12937381404174575,0.11224489795918367
1026918,0.32323232323232326,0.0
1026919,0.08,0.1326530612244898
1026920,0.20689655172413793,0.20408163265306123
1026921,0.1791044776119403,0.08
1026922,0.03,0.06521739130434782
1026923,0.10526315789473684,0.05434782608695652
1026924,0.2391304347826087,0.16
1026925,0.26038647342995175,0.09362500000000001
1026926,0.23076923076923078,0.24390243902439024
1026927,0.2888088436219103,0.012987012987012988
1026928,0.24,0.041237113402061855
1026929,0.15463917525773196,0.0
1026930,0.2021276595744681,0.010101010101010102
1026931,0.0702916666666667,0.20247035573122535
1026932,0.07,0.14891891891891898
1026933,0.15352564102564104,0.07306397306397303
1026934,0.23469387755102042,0.010416666666666666
1026935,0.22489795918367345,0.02531645569620253
1026936,0.04081632653061224,0.02
1026937,0.18,0.045454545454545456
1026939,0.1414141414141414,0.07
1026940,0.18,0.0
1026941,0.08163265306122448,0.04
1026942,0.25274725274725274,0.15204216073781293
1026943,0.19377880184331797,0.06719101123595508
1026944,0.03125,0.0303339517625232
1026945,0.09278350515463918,0.02
1026946,0.1594782608695653,0.029850746268656716
1026947,0.061855670103092786,0.0
1026948,0.13251906823335408,0.07291666666666667
1026949,0.25,0.09
1026950,0.17346938775510204,0.0
1026951,0.19047619047619047,0.03064380391331791
1026952,0.15306122448979592,0.07330043859649123
1026953,0.04454431960049937,0.26262626262626265
1026954,0.20367346938775527,0.010824275362318855
1026955,0.21,0.020833333333333332
1026957,0.31313131313131315,0.10344827586206896
1026958,0.19352968460111317,0.0
1026959,0.27919208920681693,0.023160173160173166
1026960,0.18042553191489363,0.07462686567164178
1026961,0.1958762886597938,0.03
1026962,0.125,0.010288239006942979
1026963,0.06868686868686869,0.2222222222222222
1026964,0.26689922480620165,0.18
1026965,0.1602580645161291,0.0
1026967,0.0692528735632184,0.08393574297188754
1026968,0.3080612244897959,0.02
1026969,0.10810506566604126,0.1742716049382715
1026970,0.12783275606135577,0.050505050505050504
1026972,0.2604166666666667,0.08421052631578947
1026973,0.3020833333333333,0.07502859757492564
1026976,0.16,0.02
1026977,0.04081632653061224,0.21052631578947367
1026978,0.20232744783306583,0.020833333333333332
1026979,0.30250917992656057,0.0
1026980,0.25252525252525254,0.03
1026981,0.2727272727272727,0.030612244897959183
1026982,0.2404137931034483,0.09090909090909091
1026983,0.24242424242424243,0.08911764705882352
1026984,0.13131313131313133,0.02045024195245109
1026986,0.22904116465863453,0.023809523809523808
1026987,0.18049568965517243,0.050510204081632655
1026988,0.07692307692307693,0.05
1026990,0.21052631578947367,0.022222222222222223
1026991,0.26327356853672645,0.025063291139240523
1026992,0.20454545454545456,0.07608695652173914
1026993,0.12371134020618557,0.13
1026994,0.13147262094630513,0.010309278350515464
1026995,0.29100000000000004,0.07261597938144332
1027003,0.22703842549203374,0.11235955056179775
1027004,0.3,0.09090909090909091
1027005,0.19716553287981892,0.05
1027006,0.11224489795918367,0.11641257293431206
1027007,0.4606060606060606,0.0
1027008,0.12094572094572095,0.1106393606393607
1027009,0.22,0.14
1027010,0.34,0.01
1027011,0.095,0.10421189752496743
1027012,0.19,0.10943921232876713
1027013,0.24633749321758003,0.0
1027014,0.09,0.03
1027015,0.3223931623931624,0.0
1027016,0.1836734693877551,0.0
1027017,0.24157153446997778,0.1143470790378007
1027018,0.2906279069767442,0.0
1027019,0.3501546391752577,0.04040404040404041
1027020,0.17894736842105263,0.08
1027021,0.24,0.04081632653061224
1027022,0.13,0.13
1027023,0.16842105263157894,0.03
1027024,0.3,0.061224489795918366
1027025,0.1518987341772152,0.07142857142857142
1027026,0.2339826839826841,0.12121212121212122
1027027,0.24489795918367346,0.05263157894736842
1027028,0.26583333333333337,0.061753850070001275
1027029,0.3,0.020000000000000004
1027030,0.25336342144852786,0.09909050576752446
1027031,0.21649484536082475,0.1
1027032,0.16279069767441862,0.012048192771084338
1027033,0.25,0.08163265306122448
1027035,0.2857142857142857,0.0
1027036,0.12244897959183673,0.014133986928104539
1027037,0.32323232323232326,0.01
1027038,0.200808080808081,0.05319148936170213
1027039,0.10441058540497215,0.024631135200240944
1027040,0.14,0.1
1027041,0.26247950819672133,0.01
1027042,0.1,0.04
1027043,0.2777777777777778,0.11518640350877193
1027044,0.19191919191919193,0.061984536082474256
1027045,0.34,0.02
1027046,0.23000000000000004,0.101010101010101
1027047,0.25,0.15620941558441562
1027048,0.25,0.08027586206896559
1027049,0.32999999999999996,0.0707070707070707
1027050,0.15244279529993837,0.06
1027051,0.20408163265306123,0.04166666666666666
1027052,0.06385780118499013,0.010101010101010104
1027053,0.14300441826215024,0.010427631578947369
1027054,0.07216494845360824,0.010416666666666666
1027055,0.20202020202020202,0.0
1027056,0.24301552106430158,0.020492320639596044
1027057,0.09183673469387756,0.016129032258064516
1027058,0.35353535353535354,0.050505050505050504
1027059,0.1414141414141414,0.03253856942496492
1027060,0.16337713167458778,0.04
1027061,0.25252525252525254,0.08163265306122448
1027062,0.29950694755714924,0.022247191011235956
1027063,0.14155844155844144,0.03
1027064,0.18,0.030303030303030304
1027065,0.1975452196382429,0.010309278350515464
1027066,0.23232323232323232,0.08394736842105267
1027067,0.2886827033218786,0.04
1027068,0.3434343434343434,0.0
1027069,0.15151515151515152,0.08421052631578947
1027070,0.2404050632911393,0.041666666666666664
1027071,0.10301077788191193,0.04
1027072,0.1899746835443038,0.14285714285714285
1027073,0.1921134421134421,0.020513359983168524
1027074,0.13904140928849235,0.05025252525252526
1027076,0.07,0.41200000000000003
1027128,0.2507575757575756,0.22000000000000003
1027131,0.13717672413793114,0.023175621491579805
1027132,0.3368535469107552,0.07299342105263168
1027133,0.2087912087912088,0.053763440860215055
1027134,0.18,0.04
1027135,0.3333333333333333,0.0
1027136,0.30247594793435206,0.06756756756756757
1027137,0.20986046511627904,0.035548172757475044
1027138,0.2414545454545455,0.010526315789473684
1027139,0.34038166264531694,0.07659222497932187
1027140,0.04,0.1
1027142,0.14706033376123237,0.04241881298992163
1027143,0.25,0.13978494623655913
1027144,0.14285714285714285,0.0835087719298246
1027145,0.2625,0.13004347826086962
1027146,0.28,0.05
1027147,0.14494047619047631,0.12121212121212122
1027148,0.3157322654462243,0.23651433691756277
1027149,0.15463917525773196,0.10246160319798031
1027150,0.22032036613272293,0.09261760872141245
1027151,0.13333333333333333,0.0
1027152,0.12244897959183673,0.07446808510638298
1027153,0.21956580005360496,0.039473684210526314
1027154,0.14,0.07142857142857142
1027155,0.1773581053491221,0.0545723805997779
1027156,0.06977687626774848,0.20689655172413793
1027157,0.31,0.07511283043197936
1027159,0.15,0.06756756756756757
1027160,0.2606884057971015,0.12181818181818195
1027162,0.16,0.17582417582417584
1027163,0.1643835616438356,0.03500611995104042
1027164,0.32430949332357784,0.07551319648093842
1027165,0.1639385651167684,0.020202020202020204
1027166,0.2727272727272727,0.047040441176470604
1027167,0.34658833230261793,0.16
1027168,0.23232323232323232,0.03
1027169,0.25842696629213485,0.050505050505050504
1027170,0.19148936170212766,0.010101010101010102
1027171,0.1604948453608247,0.050050505050505054
1027172,0.11910840534171253,0.03250350631136047
1027173,0.23847826086956525,0.05411407199625995
1027174,0.18181818181818182,0.03
1027175,0.24,0.0958904109589041
1027176,0.1381522956326989,0.08964197530864229
1027177,0.18443935926773458,0.021505376344086023
1027179,0.18461098398169337,0.04406916612798967
1027180,0.15802310654685497,0.07216494845360824
1027181,0.1947923997185083,0.02
1027182,0.26262626262626265,0.061224489795918366
1027183,0.2222222222222222,0.033483146067415766
1027184,0.13065656565656567,0.030612244897959183
1027186,0.15,0.10526315789473684
1027187,0.09,0.07407407407407407
1027188,0.13829787234042554,0.09
1027189,0.15071428571428575,0.01444679351656096
1027190,0.2259982253771074,0.04040404040404041
1027191,0.28249554367201424,0.03125
1027192,0.23256029684601112,0.07
1027193,0.25952941176470606,0.0707070707070707
1027194,0.3483979328165379,0.03
1027195,0.33099999999999985,0.030303030303030304
1027196,0.2222222222222222,0.0
1027197,0.2977963525835866,0.10309278350515463
1027198,0.156328320802005,0.12588028169014084
1027199,0.16483516483516483,0.1556421356421357
1027200,0.2,0.08602150537634409
1027201,0.17346938775510204,0.010869565217391304
1027203,0.1717171717171717,0.07
1027205,0.16842105263157894,0.07291666666666667
1027206,0.19054019126389254,0.05333333333333334
1027208,0.20202020202020202,0.02040816326530612
1027209,0.2086538461538462,0.11679861454725388
1027210,0.3673469387755102,0.0641729581331503
1027211,0.25,0.06329365079365097
1027212,0.17,0.11956521739130435
1027213,0.18501792917973997,0.024184543050249765
1027214,0.30303030303030304,0.09
1027215,0.21912500000000024,0.03
1027216,0.06802860061287028,0.05319148936170213
1027217,0.12645016797312447,0.05102040816326531
1027218,0.15468826705940109,0.10204081632653061
1027219,0.3068181818181818,0.07692307692307693
1027220,0.2566129959746982,0.030612244897959183
1027221,0.2,0.041666666666666664
1027223,0.22413214824752659,0.07462686567164178
1027224,0.10309278350515463,0.0425531914893617
1027225,0.19706774519716896,0.0
1027226,0.16842105263157894,0.0
1027227,0.06818181818181818,0.10416666666666667
1027228,0.22358276643990935,0.01020408163265306
1027230,0.2808988764044944,0.020833333333333332
1027231,0.2370862723819859,0.0
1027233,0.2222222222222222,0.1111111111111111
1027234,0.31521739130434784,0.08
1027235,0.2173913043478261,0.03125
1027236,0.2222222222222222,0.06060606060606061
1027237,0.24242424242424243,0.09868609651218353
1027238,0.1568627450980392,0.01
1027239,0.27950515463917536,0.1717171717171717
1027240,0.26,0.18032786885245902
1027241,0.14285714285714285,0.1
1027242,0.24742268041237114,0.0505050505050505
1027243,0.1797170345217883,0.03006060606060606
1027244,0.05154639175257732,0.11458333333333333
1027245,0.16,0.08
1027246,0.11458333333333331,0.10227272727272728
1027247,0.12073469387755101,0.09055102040816326
1027248,0.18,0.02
1027249,0.19050561797752807,0.04040404040404041
1027250,0.1956969968623936,0.09804108934543745
1027251,0.23624551971326163,0.010101010101010102
1027252,0.20227394328517925,0.07291666666666667
1027253,0.19979166666666673,0.0832474226804124
1027254,0.17138775510204085,0.04040404040404041
1027255,0.1,0.10672614962251209
1027256,0.14,0.0707070707070707
1027257,0.08,0.0
1027258,0.22438124185844555,0.05194805194805195
1027259,0.29,0.16461522440903878
1027260,0.23248766737138832,0.06819204801200324
1027261,0.16161616161616163,0.0625
1027262,0.2755102040816326,0.0
1027264,0.11900000000000001,0.06700000000000007
1027265,0.2604166666666667,0.11133786848072566
1027266,0.1414141414141414,0.09278350515463918
1027267,0.2336170212765958,0.02247191011235955
1027268,0.15,0.1
1027269,0.1526365348399247,0.02
1027270,0.1414141414141414,0.02040816326530612
1027271,0.14416027280477434,0.02853118712273643
1027273,0.2727272727272727,0.03
1027274,0.13131313131313133,0.02040816326530612
1027275,0.2857142857142857,0.08647342995169088
1027276,0.2421052631578947,0.02040816326530612
1027277,0.17721518987341772,0.06382978723404255
1027278,0.2202228929649408,0.05
1027279,0.3,0.05172413793103448
1027280,0.21605301914580255,0.0505050505050505
1027281,0.29292929292929293,0.0
1027282,0.21,0.09090909090909091
1027283,0.17098844672657254,0.051724137931034475
1027284,0.12097902097902097,0.1806057563587684
1027285,0.22322580645161294,0.06094017094017096
1027288,0.15920859794821696,0.08536585365853659
1027289,0.32978723404255317,0.0
1027290,0.1,0.01
1027291,0.22418519646664636,0.03571428571428571
1027292,0.28865979381443296,0.020618556701030927
1027293,0.2916666666666667,0.011111111111111112
1027294,0.34715359828141784,0.021741699161054
1027295,0.37047191011235947,0.03488372093023256
1027296,0.22698085419734906,0.12
1027304,0.16,0.09434210526315781
1027305,0.08901601830663619,0.31191919191919193
1027306,0.16494845360824742,0.1597021276595745
1027307,0.12354001942016926,0.1607492550021286
1027308,0.2736842105263158,0.14130434782608695
1027309,0.26436781609195403,0.06142605190224242
1027310,0.05949156569256357,0.011850789096126257
1027311,0.21672036082474233,0.04
1027312,0.11730205278592384,0.11645353793691401
1027313,0.11433144187399968,0.010526315789473684
1027314,0.20430107526881722,0.0
1027315,0.17101045296167255,0.05
1027316,0.2676244790524237,0.0
1027317,0.12257521565327162,0.07868125369603785
1027318,0.044444444444444446,0.021739130434782608
1027319,0.29213483146067415,0.07526881720430108
1027320,0.20497374111831942,0.0754746835443038
1027321,0.20248643761301993,0.043478260869565216
1027322,0.32,0.07
1027323,0.2841148325358852,0.09090909090909091
1027324,0.20588235294117646,0.04285714285714286
1027325,0.1916599516518936,0.03333333333333333
1027326,0.15714285714285714,0.016584699453551927
1027327,0.25541950113378686,0.011494252873563218
1027328,0.23,0.058823529411764705
1027329,0.21272727272727274,0.054200940070505285
1027331,0.2195890410958904,0.021874252928520202
1027332,0.18610852713178297,0.043542199488491064
1027333,0.26515859355790516,0.1235122763212651
1027334,0.12956427015250543,0.0
1027335,0.07291666666666667,0.1326530612244898
1027336,0.1357954545454546,0.051980466630493855
1027337,0.21428571428571427,0.05154639175257732
1027338,0.20426136363636357,0.08316151202749136
1027339,0.20897435897435904,0.11891525423728816
1027340,0.06054545454545455,0.020597517357458447
1027341,0.12307692307692308,0.046153846153846156
1027342,0.09878048780487805,0.024390243902439025
1027343,0.058823529411764705,0.0
1027344,0.21428571428571427,0.10344827586206896
1027345,0.19517497348886534,0.08171681043551442
1027346,0.2653061224489796,0.05740595611285272
1027348,0.21686746987951808,0.06818181818181818
16416,0.26,0.05
16417,0.1958762886597938,0.057339901477832515
196629,0.2,0.050505050505050504
